,pol,char
7916,0.0,Katara
7917,-0.4912,Hama
7918,-0.2942,Katara
7919,-0.6341,Hama
7920,-0.7391,Katara
7921,-0.5386,Hama
7922,0.1007,Katara
7923,0.2208,Katara
7924,0.0,Hama
7925,0.0,Sokka
7926,0.0,Aang
7927,-0.3595,Hama
7928,-0.4168,Sokka
7929,-0.2481,Aang
7930,-0.1511,Katara
7931,0.2942,Aang
7932,0.5547,Hama
7933,-0.3595,Katara
7934,0.0,Male prisoner #1
7935,0.5994,Hama
7936,0.0,Sokka
7937,0.0,Toph
7938,0.7351,Sokka
7939,0.4215,Katara
7940,0.0,Aang
7941,0.5859,Sokka
7942,0.7717,Katara
7943,0.0,Aang
7944,-0.4003,Aang
7945,0.0,Ozai
7946,-0.3595,Aang
7947,0.7184,Aang
7948,0.3182,Servant #1
7949,0.0,Servant #2
7950,0.0,Servant #1
7951,0.0,Servant #2
7952,-0.4767,Servant #1
7953,0.0,Zuko
7954,0.0,Servant #1
7955,0.0,Katara
7956,-0.3818,Aang
7957,0.0,Katara
7958,-0.5423,Aang
7959,-0.6597,Sokka
7960,0.7096,Aang
7961,0.9468,Aang
7962,0.0,Toph
7963,-0.4003,Aang
7964,0.3291,Ozai
7965,-0.4184,Aang
7966,0.3612,Aang
7967,0.0,Katara
7968,0.0,Aang
7969,0.3182,Katara
7970,0.0772,Zuko
7971,0.2023,Mai
7972,0.0,Zuko
7973,0.5106,Mai
7974,0.4767,Zuko
7975,0.5719,Servant
7976,-0.3182,Mai
7977,-0.644,Zuko
7978,0.0,Mai
7979,0.0,Zuko
7980,-0.4184,Ozai
7981,0.0,Aang
7982,0.0,Sokka
7983,0.5399,Toph
7984,0.0,Aang
7985,0.0,Sokka
7986,0.1134,Aang
7987,0.857,Sokka
7988,0.0,Aang
7989,-0.8852,Sokka
7990,0.0,Aang
7991,-0.5514,Toph
7992,-0.4753,Aang
7993,0.2828,Katara
7994,-0.3818,Aang
7995,0.128,Aang
7996,0.4019,Sokka
7997,-0.3553,Katara
7998,0.4215,Sokka
7999,0.4738,Katara
8000,0.1779,Katara
8001,0.2944,Aang
8002,0.7003,Katara
8003,0.6792,Aang
8004,0.1531,Katara
8005,-0.3818,Sokka
8006,-0.765,Aang
8007,-0.4731,Sokka
8008,0.2677,Aang
8009,-0.5122,Sokka
8010,0.68,Aang
8011,-0.3182,Sokka
8012,0.0,Azula
8013,-0.7491,Zuko
8014,0.5093,Azula
8015,-0.6229,Zuko
8016,0.3321,Azula
8017,0.2732,Zuko
8018,0.0,Azula
8019,0.0,Zuko
8020,-0.255,Azula
8021,-0.3578,Zuko
8022,0.4389,Toph
8023,0.0,Aang
8024,0.0,Aang
8025,0.2714,Toph
8026,-0.0772,Mai
8027,0.0,Zuko
8028,0.6486,Mai
8029,0.0,Zuko
8030,0.4404,Mai
8031,0.4404,Aang
8032,0.5227,Katara
8033,0.3277,Aang
8034,0.0,Sokka
8035,0.0,Katara
8036,-0.7351,Aang
8037,0.3612,Sokka
8038,-0.3107,Aang
8039,0.0258,Aang
8040,0.7434,Katara
8041,0.0,Aang
8042,-0.3412,Katara
8043,0.0,Aang
8044,0.0,Katara
8045,0.8845,Aang
8046,0.0,Katara
8047,0.6696,Aang
8048,0.0,Katara
8049,0.0,Aang
8050,0.0,Katara
8051,0.0,Aang
8052,0.25,Katara
8053,0.0,Aang
8054,0.5093,Katara
8055,0.0,Servant
8056,0.0,Zuko
8057,-0.5574,Servant
8058,0.0,Zuko
8059,-0.34,Servant
8060,-0.4003,Aang
8061,0.0,Sokka
8062,0.128,Aang
8063,0.2584,Aang
8064,-0.4522,Momo
8065,0.0,Aang
8066,0.5719,Momo
8067,-0.2378,Aang
8068,-0.228,Katara
8069,0.0,Sokka
8070,-0.1779,Toph
8071,0.2709,Appa
8072,0.6059,Aang
8073,0.0,Momo
8074,0.0,Appa
8075,0.0,Aang
8076,-0.7256,Appa
8077,-0.4966,Momo
8078,0.0,Aang
8079,0.0,Sokka
8080,0.0,Aang
8081,0.0,Koala sheep
8082,0.0,Aang
8083,0.784,Pathik
8084,0.9594,Koala sheep
8085,0.0,Aang
8086,0.0,Mai
8087,0.8126,Zuko
8088,0.8268,Mai
8089,0.3291,Zuko
8090,0.0,Aang
8091,0.0,Toph
8092,0.5267,Sokka
8093,0.0,Aang
8094,0.0,Katara
8095,-0.4184,Aang
8096,0.0,Katara
8097,0.0772,Toph
8098,0.9042,Katara
8099,0.0,Aang
8100,0.3612,Sokka
8101,0.0,Toph
8102,0.5093,Aang
8103,0.0,Ozai
8104,-0.5574,Aang
8105,-0.3595,Ozai
8106,0.2714,Aang
8107,0.5574,Katara
8108,0.3818,Aang
8109,0.0,Toph
8110,0.1531,Aang
8111,-0.3818,Toph
8112,-0.5423,Katara
8113,-0.3595,Sokka
8114,0.0,Katara
8115,0.0,Sokka
8116,-0.3314,Hakoda
8117,-0.5891,Due
8118,0.0,Tho
8119,0.2732,Due
8120,-0.2516,Hakoda
8121,0.4019,Bato
8122,-0.6344,Huu
8123,0.0,Haru
8124,0.6514,Katara
8125,-0.4767,Aang
8126,0.4939,Haru
8127,0.7096,Tyro
8128,-0.3595,Toph
8129,0.3164,Big Bad Hippo
8130,0.0,Toph
8131,-0.5983,The Boulder
8132,0.4588,Toph
8133,0.0,Sokka
8134,-0.7717,Mechanist
8135,0.0,Sokka
8136,-0.6124,Pipsqueak
8137,0.5719,The Duke
8138,0.0,Sokka
8139,0.3597,Mechanist
8140,0.0,Teo
8141,0.658,Aang
8142,0.4019,Mechanist
8143,0.5267,Aang
8144,-0.6486,Warden Poon
8145,0.0,Ming
8146,-0.4019,Warden Poon
8147,0.4215,Ming
8148,0.7346,Iroh
8149,0.7584,Hakoda
8150,0.8612,Sokka
8151,0.5859,Katara
8152,-0.4767,Sokka
8153,0.9001,Hakoda
8154,-0.6369,The Boulder
8155,-0.896,Hakoda
8156,0.3182,Aang
8157,-0.34,Sokka
8158,0.0,Aang
8159,0.3182,Sokka
8160,0.6697,Aang
8161,0.8805,Sokka
8162,-0.0772,Aang
8163,0.8367,Sokka
8164,-0.1154,Aang
8165,0.6249,Hakoda
8166,0.0,Katara
8167,0.0,Hakoda
8168,0.1007,Tho
8169,0.0,Hakoda
8170,0.4926,Hakoda
8171,-0.296,Male Fire Nation soldier
8172,0.0,Female Fire Nation soldier
8173,0.0,Hakoda
8174,0.4588,Toph
8175,0.0,The Duke
8176,0.2732,Sokka
8177,-0.4003,Mechanist
8178,0.0,Ming
8179,0.235,Iroh
8180,0.0,Ming
8181,-0.2057,Iroh
8182,-0.1027,Ming
8183,0.7351,Iroh
8184,0.0,Aang
8185,0.4019,Sokka
8186,0.3612,Aang
8187,0.0516,Toph
8188,0.3774,Hakoda
8189,0.0,Aang
8190,0.0,Katara
8191,0.0,Aang
8192,0.5256,Katara
8193,0.0,Aang
8194,0.4019,Katara
8195,0.0,Aang
8196,0.0,Katara
8197,0.0,Sokka
8198,0.0,Katara
8199,-0.0772,Zuko
8200,0.0,Aang
8201,0.0,Hakoda
8202,0.4199,Hakoda
8203,0.0,Tho
8204,0.0,Due
8205,0.0,Huu
8206,0.0,Sokka
8207,0.2244,Hakoda
8208,0.0,Sokka
8209,-0.1531,Hakoda
8210,0.0,Katara
8211,0.0,Sokka
8212,-0.3071,Zuko
8213,0.0,Katara
8214,0.4402,Hakoda
8215,-0.6504,Katara
8216,0.0,Hakoda
8217,0.0,Sokka
8218,0.0,Katara
8219,0.0,Sokka
8220,-0.2732,Katara
8221,-0.296,Sokka
8222,0.2584,Katara
8223,-0.1415,Sokka
8224,0.4767,Hakoda
8225,0.5346,Katara
8226,0.0,Sokka
8227,0.1511,Sokka
8228,-0.351,Aang
8229,-0.5093,Tyro
8230,0.0,Bato
8231,-0.8684,Aang
8232,0.0,Sokka
8233,0.4767,Hakoda
8234,0.0,Sokka
8235,0.1027,Hakoda
8236,0.296,Katara
8237,-0.3612,Sokka
8238,-0.276,Aang
8239,0.0,Sokka
8240,0.128,Aang
8241,0.09,Sokka
8242,0.0,Toph
8243,0.0258,Sokka
8244,0.5859,Aang
8245,0.5411,Katara
8246,0.6124,Hakoda
8247,-0.34,Sokka
8248,0.0,Aang
8249,0.0,Aang
8250,0.5719,Toph
8251,0.0,Sokka
8252,0.0,Toph
8253,0.3612,Sokka
8254,0.4404,Aang
8255,-0.7081,Toph
8256,0.0,Sokka
8257,0.0,Toph
8258,0.6597,Sokka
8259,0.0,Toph
8260,0.2263,Sokka
8261,0.1531,Aang
8262,0.0772,Sokka
8263,-0.296,Sokka
8264,0.0258,Aang
8265,0.0,Sokka
8266,0.3089,Toph
8267,0.5551,Sokka
8268,0.5538,Fire Nation Captain
8269,0.34,Bato
8270,0.0772,Katara
8271,-0.296,Hakoda
8272,-0.3067,Qin
8273,0.4926,Aang
8274,0.0,Sokka
8275,0.3818,Aang
8276,0.4535,Azula
8277,0.3612,Zuko
8278,0.0,Ozai
8279,0.0,Mechanist
8280,0.0,Ozai
8281,0.3182,Zuko
8282,0.6124,Ozai
8283,0.0,Zuko
8284,0.0,Ozai
8285,0.1877,Zuko
8286,0.0,Ozai
8287,0.0,Zuko
8288,0.5399,Ozai
8289,0.0,Zuko
8290,-0.3436,Ozai
8291,0.0,Zuko
8292,-0.4137,Aang
8293,-0.6256,Azula
8294,-0.8948,Sokka
8295,-0.2732,Toph
8296,0.6249,Azula
8297,0.722,Toph
8298,0.0,Azula
8299,-0.1984,Bato
8300,0.6533,Tyro
8301,-0.2401,Fire Nation soldier
8302,-0.34,Hakoda
8303,0.0,Katara
8304,0.7814,Zuko
8305,0.5255,Ozai
8306,-0.8016,Zuko
8307,0.0,Ozai
8308,-0.7711,Zuko
8309,0.0,Ozai
8310,0.4019,Zuko
8311,0.0,Aang
8312,-0.5815,Sokka
8313,-0.5216,Azula
8314,-0.4753,Toph
8315,0.4939,Azula
8316,0.0,Toph
8317,0.0,Sokka
8318,-0.1531,Aang
8319,-0.34,Sokka
8320,-0.3651,Azula
8321,-0.4199,Sokka
8322,0.6705,Azula
8323,0.0,Azula
8324,0.0,Sokka
8325,0.2263,Zuko
8326,0.1531,Ozai
8327,0.611,Zuko
8328,-0.533,Ozai
8329,0.0,Zuko
8330,0.6661,Ozai
8331,0.0,Zuko
8332,-0.296,Ozai
8333,0.0,Sokka
8334,0.0,Aang
8335,0.0,Sokka
8336,-0.7906,Ozai
8337,0.4364,Zuko
8338,-0.836,Ozai
8339,0.3612,Azula
8340,0.7414,Azula
8341,0.0,Sokka
8342,0.5801,Toph
8343,0.0,Sokka
8344,-0.4767,Aang
8345,-0.5583,Sokka
8346,0.5487,Aang
8347,0.8201,Toph
8348,0.0,Aang
8349,0.25,Sokka
8350,0.0,Bato
8351,0.0,Hakoda
8352,-0.5255,Mechanist
8353,0.0,Katara
8354,0.3578,Sokka
8355,0.0,Aang
8356,0.4019,Katara
8357,0.0,Sokka
8358,0.0,Katara
8359,0.3595,Aang
8360,0.0,Zuko
8361,-0.5442,Warden Poon
8362,0.0,Sokka
8363,-0.4767,Katara
8364,-0.5848,Aang
8365,0.1779,Sokka
8366,0.0,Hakoda
8367,0.296,Sokka
8368,0.7906,Hakoda
8369,0.2216,Katara
8370,0.8555,Hakoda
8371,-0.7311,Bato
8372,0.0644,Tyro
8373,0.0,Sokka
8374,0.0,Mechanist
8375,0.5256,Teo
8376,-0.1531,The Duke
8377,0.4939,Pipsqueak
8378,0.0,Haru
8379,-0.1326,Tyro
8380,-0.1655,Hakoda
8381,-0.1531,Katara
8382,0.3182,Sokka
8383,0.8875,Aang
8384,0.0,Fire Nation soldier
8385,-0.3125,Azula
8386,0.4926,Aang
8387,-0.296,Katara
8388,-0.34,Sokka
8389,0.0,Katara
8390,-0.6124,Aang
8391,0.0,Teo
8392,-0.2023,Haru
8393,-0.1531,The Duke
8394,-0.1531,Sokka
8395,0.0,Toph
8396,0.0,Katara
8397,-0.3595,Aang
8398,0.8356,Toph
8399,0.3818,Iroh
8400,0.4019,Zuko
8401,0.2023,Iroh
8402,0.0,Zuko
8403,0.0,Iroh
8404,-0.4404,Zuko
8405,0.0,Teo
8406,0.0,Haru
8407,0.0,Katara
8408,0.0,Teo
8409,0.0,The Duke
8410,0.0,Aang
8411,0.0,Katara
8412,0.3182,Aang
8413,-0.3164,Sokka
8414,0.34,Aang
8415,0.1779,Katara
8416,0.3382,Aang
8417,0.0,Katara
8418,0.5719,Aang
8419,0.2023,Toph
8420,0.5994,Aang
8421,0.0,Toph
8422,0.0,Sokka
8423,0.9883,Zuko
8424,0.0,Katara
8425,0.0,Aang
8426,0.0,Sokka
8427,0.7707,Aang
8428,0.0,Toph
8429,0.0,Zuko
8430,0.2263,Zuko
8431,0.0,Sokka
8432,0.8074,Zuko
8433,0.0772,Toph
8434,-0.1906,Katara
8435,0.3595,Sokka
8436,0.7081,Zuko
8437,0.3612,Toph
8438,0.0,Sokka
8439,-0.6372,Zuko
8440,-0.128,Sokka
8441,0.0,Katara
8442,-0.9042,Zuko
8443,0.0,Sokka
8444,0.1406,Zuko
8445,0.709,Sokka
8446,-0.4442,Zuko
8447,0.0,Toph
8448,0.7184,Zuko
8449,0.0547,Aang
8450,0.0,Katara
8451,0.0,Zuko
8452,-0.5106,Sokka
8453,-0.3578,Zuko
8454,0.5684,Katara
8455,-0.5158,Zuko
8456,-0.1027,Katara
8457,-0.3804,Sokka
8458,0.1779,Katara
8459,0.128,Sokka
8460,-0.7254,Katara
8461,-0.5106,Aang
8462,-0.6654,Sokka
8463,0.0,Katara
8464,0.0,Sokka
8465,0.3182,Aang
8466,0.1739,Katara
8467,-0.4503,Sokka
8468,0.0,Aang
8469,-0.4003,Katara
8470,0.4168,Toph
8471,0.3265,Sokka
8472,-0.4767,Toph
8473,0.6988,Katara
8474,0.25,Toph
8475,-0.1739,Katara
8476,0.0,Sokka
8477,-0.4003,Aang
8478,0.0,Katara
8479,-0.508,Toph
8480,0.0,Aang
8481,0.0,Sokka
8482,0.2732,Katara
8483,-0.5518,Toph
8484,0.0,Zuko
8485,0.0,Toph
8486,-0.4574,Zuko
8487,0.0,Toph
8488,0.4559,Zuko
8489,0.0,Toph
8490,-0.5373,Zuko
8491,0.0,Katara
8492,0.0,Sokka
8493,0.7579,Haru
8494,0.0,Katara
8495,0.2732,Sokka
8496,0.0,The Duke
8497,0.69,Teo
8498,0.0,Katara
8499,0.0,Toph
8500,-0.296,Katara
8501,0.0,Toph
8502,0.0,Katara
8503,0.2732,Toph
8504,0.0,Aang
8505,0.0,Katara
8506,0.0,Sokka
8507,0.4215,Toph
8508,-0.507,Sokka
8509,-0.3167,Toph
8510,0.0,Aang
8511,0.4019,Toph
8512,0.5255,Sokka
8513,0.6808,Katara
8514,0.296,Toph
8515,-0.34,Sokka
8516,-0.4854,Aang
8517,0.0,Sokka
8518,-0.4404,Toph
8519,-0.6374,Sokka
8520,0.2732,Katara
8521,-0.25,Toph
8522,-0.6377,Zuko
8523,-0.636,Zuko
8524,0.0,Toph
8525,-0.3412,Katara
8526,0.5321,Sokka
8527,0.3595,Sokka
8528,0.5927,Aang
8529,0.0,Sokka
8530,0.5155,Zuko
8531,0.8519,Aang
8532,0.8626,Zuko
8533,0.6124,Aang
8534,0.296,Toph
8535,0.0,Aang
8536,-0.6249,Sokka
8537,0.0,Aang
8538,0.0,Katara
8539,0.4374,Zuko
8540,0.8161,Sokka
8541,0.0,Zuko
8542,0.5994,Iroh
8543,-0.3901,Katara
8544,0.4389,Zuko
8545,0.5466,Aang
8546,-0.7025,Zuko
8547,-0.34,Zuko
8548,0.1689,Aang
8549,0.4404,Zuko
8550,-0.6588,Zuko
8551,0.4215,Aang
8552,0.0,Zuko
8553,0.0,Aang
8554,0.296,Zuko
8555,0.0,Zuko
8556,0.0,Aang
8557,0.4738,Zuko
8558,-0.0772,Aang
8559,-0.3595,Zuko
8560,-0.5411,Sokka
8561,0.0,Zuko
8562,0.5859,Sokka
8563,-0.3818,Zuko
8564,0.0,Toph
8565,0.0,Zuko
8566,0.4939,Katara
8567,0.0418,Zuko
8568,-0.3412,Katara
8569,0.0,Toph
8570,0.0,Zuko
8571,-0.3612,Katara
8572,-0.1536,Aang
8573,-0.1027,Sokka
8574,-0.8448,Zuko
8575,0.5859,Toph
8576,0.0,Sokka
8577,0.0258,Toph
8578,0.0,Sokka
8579,0.3182,Toph
8580,-0.1027,Toph
8581,0.0,Toph
8582,0.6721,Toph
8583,0.6239,Aang
8584,0.4497,Aang
8585,0.2828,Zuko
8586,0.0,Aang
8587,0.1114,Zuko
8588,0.3612,Aang
8589,0.0,Zuko
8590,0.2732,Aang
8591,-0.775,Zuko
8592,0.3612,Aang
8593,0.7476,Sokka
8594,0.0,Zuko
8595,0.0,Zuko
8596,0.0,Aang
8597,0.0,Zuko
8598,0.3412,Aang
8599,0.0,Aang and Zuko
8600,-0.34,Zuko
8601,0.8271,Aang
8602,-0.6908,Aang
8603,-0.3182,Zuko
8604,0.0,Aang
8605,0.2263,Zuko
8606,0.4657,Aang
8607,-0.0258,Zuko
8608,0.4767,Aang
8609,0.6124,Zuko
8610,0.0,Aang
8611,0.0,Zuko
8612,0.9186,Zuko
8613,-0.4782,Aang
8614,0.0,Zuko
8615,0.0,Aang
8616,0.0129,Zuko
8617,0.0,Aang
8618,-0.1531,Zuko
8619,0.0,Aang
8620,0.0,Zuko
8621,0.506,Aang
8622,0.4404,Zuko
8623,0.0,Aang
8624,0.2225,Aang
8625,0.0,Zuko
8626,0.0,Aang
8627,0.34,Aang
8628,0.7264,Zuko
8629,0.6114,Aang
8630,0.0,Zuko
8631,0.3382,Aang
8632,0.0,Zuko
8633,-0.4201,Aang
8634,0.3197,Zuko
8635,-0.5848,Aang
8636,-0.4592,Zuko
8637,0.0,Aang
8638,0.0,Zuko
8639,-0.2263,Aang
8640,0.3182,Zuko
8641,0.0,Aang
8642,0.0,Zuko
8643,0.4574,Aang
8644,0.0,Zuko
8645,0.2732,Aang
8646,0.0,Zuko
8647,0.0,Sun Warrior chief
8648,-0.7424,Sun Warrior chief
8649,0.0,Zuko
8650,-0.3612,Ham Ghao
8651,0.0341,Aang
8652,0.9022,Zuko
8653,0.4019,Sun Warrior chief
8654,0.0,Aang
8655,0.6734,Sun Warrior chief
8656,-0.34,Sun Warrior chief
8657,0.0,Zuko
8658,0.3818,Sun Warrior chief
8659,-0.4268,Aang
8660,-0.5994,Sun Warrior chief
8661,0.0334,Aang
8662,0.1526,Sun Warrior chief
8663,0.0,Zuko
8664,0.0,Aang
8665,-0.25,Zuko
8666,0.0,Aang
8667,0.5106,Zuko
8668,0.5644,Sun Warrior chief
8669,0.0,Ham Ghao
8670,0.0,Aang
8671,-0.8779,Sun Warrior chief
8672,-0.0202,Aang
8673,0.6176,Zuko
8674,-0.4767,Aang
8675,-0.4404,Zuko
8676,0.0,Zuko
8677,0.0,Sun Warrior chief
8678,0.0772,Sun Warrior
8679,0.0,Sun Warrior chief
8680,-0.34,Aang
8681,0.0772,Zuko
8682,0.0,Aang
8683,-0.296,Zuko
8684,0.0,Aang
8685,-0.7494,Zuko
8686,-0.4389,Aang
8687,0.0,Aang
8688,0.0,Zuko
8689,0.0,Aang
8690,0.0,Zuko
8691,0.0,Ham Ghao
8692,0.0,Sun Warrior chief
8693,0.0,Ham Ghao
8694,0.0,Aang
8695,0.168,Zuko
8696,0.34,Aang
8697,0.2023,Zuko
8698,0.0,Sun Warrior chief
8699,0.5859,Aang
8700,0.0,Zuko
8701,0.3612,Zuko
8702,0.6369,Aang
8703,0.5574,Sun Warrior chief
8704,-0.6705,Zuko
8705,-0.4336,Aang
8706,0.6124,Sun Warrior chief
8707,-0.3597,Zuko
8708,-0.34,Aang
8709,0.3291,Zuko
8710,0.608,Sun Warrior chief
8711,-0.3336,Zuko
8712,-0.3274,Sun Warrior chief
8713,-0.2023,Aang
8714,0.743,Sokka
8715,0.0,Zuko
8716,-0.34,Sokka
8717,0.0,Zuko
8718,0.0,Katara
8719,0.0,Zuko
8720,0.9294,Zuko
8721,0.3182,Katara
8722,0.5423,Aang
8723,0.0,Toph
8724,0.7177,Zuko
8725,0.0,Katara
8726,0.7717,Toph
8727,0.0,Sokka
8728,0.0,Zuko
8729,-0.34,Sokka
8730,0.0,Zuko
8731,-0.4588,Sokka
8732,0.0,Zuko
8733,0.0,Sokka
8734,0.0516,Zuko
8735,0.0,Sokka
8736,-0.3412,Zuko
8737,0.3182,Sokka
8738,0.0,Zuko
8739,0.0,Sokka
8740,-0.5106,Zuko
8741,0.0,Sokka
8742,0.0,Zuko
8743,-0.3851,Sokka
8744,-0.34,Zuko
8745,0.7003,Sokka
8746,0.5423,Zuko
8747,0.0,Sokka
8748,0.0,Zuko
8749,0.8316,Sokka
8750,-0.4585,Zuko
8751,-0.1058,Sokka
8752,0.4939,Zuko
8753,-0.5346,Sokka
8754,-0.644,Zuko
8755,0.0,Toph
8756,-0.34,Katara
8757,0.0,Aang
8758,0.4939,Sokka
8759,0.296,Zuko
8760,-0.1779,Sokka
8761,-0.2023,Zuko
8762,-0.6956,Sokka
8763,-0.25,Zuko
8764,0.296,Sokka
8765,0.3612,Zuko
8766,0.0,Sokka
8767,0.0,Zuko
8768,0.6597,Sokka
8769,0.0762,Zuko
8770,0.5532,Sokka
8771,0.2732,Zuko
8772,-0.1531,Sokka
8773,0.1195,Zuko
8774,0.0,Sokka
8775,0.0,Zuko
8776,0.0,Zuko
8777,0.0,Zuko
8778,0.0,Sokka
8779,0.0,Zuko
8780,0.0,Sokka
8781,0.0,Zuko
8782,-0.2942,Sokka
8783,0.0,Zuko
8784,0.0,Sokka
8785,-0.5255,Zuko
8786,0.4184,Sokka
8787,0.0,Zuko
8788,-0.0572,Sokka
8789,0.1779,Zuko
8790,0.2263,Zuko
8791,-0.2732,Sokka
8792,0.0,Male guard
8793,0.0,Chit Sang
8794,-0.296,Bully guard
8795,0.0,Sokka
8796,0.0,Bully guard
8797,0.0,Chit Sang
8798,-0.357,Bully guard
8799,0.5095,Zuko
8800,0.7845,Sokka
8801,0.0,Bully guard
8802,0.4023,Chit Sang
8803,0.0,Bully guard
8804,0.0,Chit Sang
8805,0.4574,Bully guard
8806,0.0,Sokka
8807,0.0,Bully guard
8808,-0.5562,Sokka
8809,-0.4215,Bully guard
8810,0.63,Male guard
8811,-0.4116,Zuko
8812,0.0,Female guard
8813,-0.5106,Zuko
8814,-0.296,Female guard
8815,0.4728,Male guard
8816,-0.9628,Zuko
8817,0.3182,Sokka
8818,0.4912,Bully guard
8819,0.5574,Warden
8820,-0.1326,Chit Sang
8821,-0.5707,Bully guard
8822,-0.1366,Warden
8823,0.0,Zuko
8824,0.0,Sokka
8825,-0.6996,Zuko
8826,0.3939,Sokka
8827,0.5423,Zuko
8828,-0.5707,Sokka
8829,-0.1513,Zuko
8830,0.4023,Sokka
8831,0.3987,Zuko
8832,0.4577,Sokka
8833,0.2481,Zuko
8834,-0.3595,Sokka
8835,-0.5562,Guard
8836,-0.5362,Suki
8837,0.0,Sokka
8838,0.0,Suki
8839,0.0,Sokka
8840,0.0,Suki
8841,0.0,Sokka
8842,-0.296,Suki
8843,0.2732,Sokka
8844,0.5095,Suki
8845,0.0772,Female guard
8846,-0.7177,Zuko
8847,-0.4404,Female guard
8848,0.2905,Female guard
8849,-0.4003,Female guard
8850,0.0767,Sokka
8851,0.6486,Warden
8852,0.0,Zuko
8853,0.3252,Warden
8854,0.4168,Zuko
8855,-0.1511,Warden
8856,0.6199,Zuko
8857,0.0,Warden
8858,0.4404,Sokka
8859,0.0,Suki
8860,0.0,Zuko
8861,0.296,Suki
8862,0.3612,Zuko
8863,0.1779,Sokka
8864,0.296,Zuko
8865,0.2732,Sokka
8866,0.0,Suki
8867,0.5719,Sokka
8868,0.3939,Zuko
8869,0.7957,Sokka
8870,0.0,Suki
8871,0.296,Chit Sang
8872,0.0,Sokka
8873,-0.2263,Zuko
8874,0.25,Chit Sang
8875,0.0,Zuko
8876,0.296,Sokka
8877,0.4588,Chit Sang
8878,-0.296,Suki
8879,0.2263,Sokka
8880,0.0,Chit Sang
8881,-0.6103,Chit Sang
8882,0.0,Zuko
8883,0.0,Chit Sang
8884,0.0,Sokka
8885,-0.4184,Male guard
8886,0.0,Sokka
8887,0.4019,Zuko
8888,0.0,Sokka
8889,0.0,Zuko
8890,0.296,Male guard
8891,0.4019,Female guard
8892,-0.8225,Male guard
8893,-0.636,Female guard
8894,-0.802,Zuko
8895,0.0,Sokka
8896,0.3527,Zuko
8897,0.8622,Sokka
8898,0.0,Zuko
8899,0.6369,Chit Sang
8900,0.2023,Sokka
8901,0.7579,Zuko
8902,0.0,Suki
8903,-0.8061,Sokka
8904,-0.6908,Zuko
8905,0.4404,Sokka
8906,-0.5423,Zuko
8907,-0.3794,Sokka
8908,-0.5423,Zuko
8909,0.0,Chit Sang
8910,-0.296,Sokka
8911,0.0,Suki
8912,0.0,Zuko
8913,0.0,Chit Sang
8914,0.1872,Sokka
8915,0.0,Chit Sang
8916,-0.4168,Warden
8917,-0.5972,Sokka
8918,0.0,Warden
8919,0.0,Male guard #2
8920,-0.4166,Warden
8921,0.1695,Sokka
8922,0.0,Suki
8923,0.0,Sokka
8924,0.0,Zuko
8925,0.0,Sokka
8926,-0.0772,Suki
8927,-0.296,Sokka
8928,0.0,Male guard
8929,0.0,Sokka
8930,0.0,Bodyguard
8931,0.0,Sokka
8932,0.6929,Warden
8933,-0.296,Hakoda
8934,0.0,Warden
8935,0.5269,Warden
8936,-0.4226,Warden
8937,0.2263,Bogyguard #2
8938,-0.4738,Warden
8939,0.7506,Sokka
8940,0.0,Hakoda
8941,0.0,Sokka
8942,0.2247,Hakoda
8943,-0.128,Sokka
8944,0.5106,Warden
8945,-0.3578,Chit Sang
8946,0.5106,Warden
8947,0.8689,Chit Sang
8948,0.5106,Warden
8949,-0.296,Chit Sang
8950,-0.2146,Warden
8951,0.0,Sokka
8952,-0.4854,Hakoda
8953,0.0,Sokka
8954,0.0,Hakoda
8955,0.1779,Sokka
8956,0.6808,Hakoda
8957,0.0,Sokka
8958,-0.1779,Hakoda
8959,0.2732,Sokka
8960,-0.0516,Hakoda
8961,-0.2351,Sokka
8962,0.0,Hakoda
8963,-0.8625,Sokka
8964,-0.6705,Hakoda
8965,0.4404,Sokka
8966,0.0,Sokka
8967,0.0,Zuko
8968,0.1779,Sokka
8969,0.0,Male guard
8970,-0.7325,Sokka
8971,0.2732,Male guard
8972,0.0,Sokka
8973,0.2942,Female guard
8974,0.0,Sokka
8975,0.2023,Female guard
8976,0.0,Sokka
8977,0.0,Male guard
8978,-0.5267,Sokka
8979,0.0,Male guard
8980,0.4949,Zuko
8981,0.0,Mai
8982,0.0,Zuko
8983,0.0,Warden
8984,0.3612,Bodyguard #2
8985,0.0,Warden
8986,0.4019,Chit Sang
8987,0.0,Warden
8988,0.1779,Chit Sang
8989,0.0,Warden
8990,-0.7351,Chit Sang
8991,0.0,Zuko
8992,0.4101,Mai
8993,0.0,Zuko
8994,-0.25,Mai
8995,0.0,Zuko
8996,-0.1882,Mai
8997,-0.6351,Zuko
8998,0.7003,Mai
8999,0.7342,Zuko
9000,-0.1511,Mai
9001,0.0,Zuko
9002,0.0,Suki
9003,0.0,Sokka
9004,0.6249,Suki
9005,0.34,Sokka
9006,0.0,Suki
9007,0.2681,Sokka
9008,0.0,Suki
9009,-0.8591,Sokka
9010,0.5574,Suki
9011,-0.5574,Sokka
9012,0.0,Male guard
9013,0.0,Sokka
9014,0.0,Male guard
9015,0.0,Sokka
9016,0.0,Male guard
9017,0.0,Warden
9018,-0.6705,Warden
9019,0.0,Chit Sang
9020,0.0,Bully guard
9021,-0.34,Bully guard
9022,0.0,Bully guard
9023,0.636,Warden
